"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"1946","2.903613","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=3670514 Win=4352 Len=0"
"1947","2.907468","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=3670514 Win=69888 Len=0"
"1948","2.907505","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1949","2.907579","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=3736009 Win=4608 Len=0"
"1950","2.916717","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=3736009 Win=70144 Len=0"
"1951","2.916747","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1952","2.916826","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=3801504 Win=4608 Len=0"
"1953","2.920608","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=3801504 Win=70144 Len=0"
"1954","2.920630","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1955","2.920702","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=3866999 Win=4864 Len=0"
"1956","2.924694","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=3866999 Win=70400 Len=0"
"1957","2.924722","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1958","2.924799","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=3932494 Win=4864 Len=0"
"1959","2.932729","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=3932494 Win=70400 Len=0"
"1960","2.932758","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1961","2.932836","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=3997989 Win=5120 Len=0"
"1962","2.936294","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=3997989 Win=70656 Len=0"
"1963","2.936314","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1964","2.936382","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4063484 Win=5120 Len=0"
"1965","2.940425","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4063484 Win=70656 Len=0"
"1966","2.940464","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1967","2.940588","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4128979 Win=5376 Len=0"
"1968","2.949141","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4128979 Win=70912 Len=0"
"1969","2.949170","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1970","2.949247","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4194474 Win=5376 Len=0"
"1971","2.952613","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4194474 Win=70912 Len=0"
"1972","2.952633","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1973","2.952702","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4259969 Win=5632 Len=0"
"1974","2.961041","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4259969 Win=71168 Len=0"
"1975","2.961070","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1976","2.961188","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4325464 Win=5632 Len=0"
"1977","2.965512","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4325464 Win=71168 Len=0"
"1978","2.965534","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1979","2.965605","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4390959 Win=5888 Len=0"
"1980","2.969453","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4390959 Win=71424 Len=0"
"1981","2.969476","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1982","2.969547","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4456454 Win=5888 Len=0"
"1983","2.973546","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4456454 Win=71424 Len=0"
"1984","2.973574","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1985","2.973650","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4521949 Win=6144 Len=0"
"1986","2.982377","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4521949 Win=71680 Len=0"
"1987","2.982407","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1988","2.982484","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4587444 Win=6144 Len=0"
"1989","2.985894","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4587444 Win=71680 Len=0"
"1990","2.985915","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1991","2.985982","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4652939 Win=6400 Len=0"
"1992","2.990766","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4652939 Win=71936 Len=0"
"1993","2.990870","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1994","2.991065","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4718434 Win=6400 Len=0"
"1995","3.000747","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4718434 Win=71936 Len=0"
"1996","3.000776","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"1997","3.000863","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4783929 Win=6656 Len=0"
"1998","3.004235","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4783929 Win=72192 Len=0"
"1999","3.004255","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"2000","3.004321","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4849424 Win=6656 Len=0"
"2001","3.012991","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4849424 Win=72192 Len=0"
"2002","3.013021","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"2003","3.013125","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4914919 Win=6912 Len=0"
"2004","3.017125","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4914919 Win=72448 Len=0"
"2005","3.017150","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"2006","3.017223","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=4980414 Win=6912 Len=0"
"2007","3.021015","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=4980414 Win=72448 Len=0"
"2008","3.021036","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"2009","3.021108","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=5045909 Win=7168 Len=0"
"2010","3.030071","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=5045909 Win=72704 Len=0"
"2011","3.030099","7443","23810","TLSv1.3","65539","","","","","Application Data, Application Data, Application Data, Application Data"
"2012","3.030178","23810","7443","TCP","44","","","","","23810  >  7443 [ACK] Seq=691 Ack=5111404 Win=7168 Len=0"
"2013","3.033582","23810","7443","TCP","44","","","","","[TCP Window Update] 23810  >  7443 [ACK] Seq=691 Ack=5111404 Win=72960 Len=0"
