"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"63","0.329174","7443","23758","TLSv1.3","16450","","","","","Application Data"
"64","0.329184","7443","23758","TLSv1.3","16450","","","","","Application Data"
"65","0.329201","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=264326 Win=2619648 Len=0"
"66","0.329207","7443","23758","TLSv1.3","16450","","","","","Application Data"
"67","0.329225","7443","23758","TLSv1.3","16450","","","","","Application Data"
"68","0.329235","7443","23758","TLSv1.3","16450","","","","","Application Data"
"69","0.329270","7443","23758","TLSv1.3","16450","","","","","Application Data"
"70","0.329288","23758","7443","TCP","44","","","","","23758  >  7443 [ACK] Seq=691 Ack=329950 Win=2553856 Len=0"
"71","0.329362","7443","23758","TLSv1.3","16450","","","","","Application Data"
"72","0.329378","7443","23758","TLSv1.3","16450","","","","","Application Data"
"73","0.329389","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=329950 Win=2619648 Len=0"
"74","0.329392","7443","23758","TLSv1.3","16450","","","","","Application Data"
"75","0.329400","7443","23758","TLSv1.3","16450","","","","","Application Data"
"76","0.329409","7443","23758","TLSv1.3","16450","","","","","Application Data"
"77","0.329418","7443","23758","TLSv1.3","16450","","","","","Application Data"
"78","0.329426","7443","23758","TLSv1.3","16450","","","","","Application Data"
"79","0.329435","7443","23758","TLSv1.3","16450","","","","","Application Data"
"80","0.329445","7443","23758","TLSv1.3","16450","","","","","Application Data"
"81","0.329453","7443","23758","TLSv1.3","16450","","","","","Application Data"
"82","0.329463","23758","7443","TCP","44","","","","","23758  >  7443 [ACK] Seq=691 Ack=428386 Win=2521088 Len=0"
"83","0.329572","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=428386 Win=2586880 Len=0"
"84","0.329575","7443","23758","TLSv1.3","16450","","","","","Application Data"
"85","0.329584","7443","23758","TLSv1.3","16450","","","","","Application Data"
"86","0.329593","7443","23758","TLSv1.3","16450","","","","","Application Data"
"87","0.329609","7443","23758","TLSv1.3","16450","","","","","Application Data"
"88","0.329621","7443","23758","TLSv1.3","16450","","","","","Application Data"
"89","0.329636","7443","23758","TLSv1.3","16450","","","","","Application Data"
"90","0.329652","7443","23758","TLSv1.3","16450","","","","","Application Data"
"91","0.329664","7443","23758","TLSv1.3","16450","","","","","Application Data"
"92","0.329678","7443","23758","TLSv1.3","16450","","","","","Application Data"
"93","0.329690","23758","7443","TCP","44","","","","","23758  >  7443 [ACK] Seq=691 Ack=592446 Win=2422784 Len=0"
"94","0.329693","7443","23758","TLSv1.3","16450","","","","","Application Data"
"95","0.329704","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=592446 Win=2488320 Len=0"
"96","0.329707","7443","23758","TLSv1.3","16450","","","","","Application Data"
"97","0.329718","7443","23758","TLSv1.3","16450","","","","","Application Data"
"98","0.329824","7443","23758","TLSv1.3","16450","","","","","Application Data"
"99","0.329834","7443","23758","TLSv1.3","16450","","","","","Application Data"
"100","0.329844","7443","23758","TLSv1.3","16450","","","","","Application Data"
"101","0.329853","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=592446 Win=2554112 Len=0"
"102","0.329856","7443","23758","TLSv1.3","16450","","","","","Application Data"
"103","0.329864","7443","23758","TLSv1.3","16450","","","","","Application Data"
"104","0.329873","7443","23758","TLSv1.3","16450","","","","","Application Data"
"105","0.329881","7443","23758","TLSv1.3","16450","","","","","Application Data"
"106","0.329896","7443","23758","TLSv1.3","16450","","","","","Application Data"
"107","0.329913","7443","23758","TLSv1.3","16450","","","","","Application Data"
"108","0.329930","7443","23758","TLSv1.3","16450","","","","","Application Data"
"109","0.329942","7443","23758","TLSv1.3","16450","","","","","Application Data"
"110","0.329956","7443","23758","TLSv1.3","16450","","","","","Application Data"
"111","0.329969","7443","23758","TLSv1.3","16450","","","","","Application Data"
"112","0.329991","23758","7443","TCP","44","","","","","23758  >  7443 [ACK] Seq=691 Ack=789318 Win=2357248 Len=0"
"113","0.329995","7443","23758","TLSv1.3","16450","","","","","Application Data"
"114","0.330165","7443","23758","TLSv1.3","16450","","","","","Application Data"
"115","0.330175","7443","23758","TLSv1.3","16450","","","","","Application Data"
"116","0.330184","23758","7443","TCP","44","","","","","23758  >  7443 [ACK] Seq=691 Ack=1019002 Win=2127616 Len=0"
"117","0.330228","23758","7443","TCP","44","","","","","23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2094848 Len=0"
"118","0.343215","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2163712 Len=0"
"119","0.347591","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2229248 Len=0"
"120","0.357071","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2295040 Len=0"
"121","0.360523","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2360576 Len=0"
"122","0.369585","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2426112 Len=0"
"123","0.373053","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2491904 Len=0"
"124","0.376627","23758","7443","TCP","44","","","","","[TCP Window Update] 23758  >  7443 [ACK] Seq=691 Ack=1051814 Win=2557440 Len=0"
"125","0.427157","23758","7443","TLSv1.3","68","","","","","Application Data"
"126","0.427185","7443","23758","TCP","44","","","","","7443  >  23758 [ACK] Seq=1051814 Ack=715 Win=2619392 Len=0"
"127","0.427261","23758","7443","TCP","44","","","","","23758  >  7443 [FIN, ACK] Seq=715 Ack=1051814 Win=2557440 Len=0"
"128","0.427275","7443","23758","TCP","44","","","","","7443  >  23758 [ACK] Seq=1051814 Ack=716 Win=2619392 Len=0"
"129","0.427310","7443","23758","TLSv1.3","68","","","","","Application Data"
"130","0.427337","23758","7443","TCP","44","","","","","23758  >  7443 [ACK] Seq=716 Ack=1051838 Win=2557440 Len=0"
"131","0.427381","7443","23758","TCP","44","","","","","7443  >  23758 [FIN, ACK] Seq=1051838 Ack=716 Win=2619392 Len=0"
"132","0.427402","23758","7443","TCP","44","","","","","23758  >  7443 [RST, ACK] Seq=716 Ack=1051838 Win=0 Len=0"
"133","0.427409","23758","7443","TCP","44","","","","","23758  >  7443 [RST] Seq=716 Win=0 Len=0"
"134","0.449148","23760","7443","TCP","56","","","","","23760  >  7443 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM=1"
"135","0.449256","7443","23760","TCP","56","","","","","7443  >  23760 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM=1"
"136","0.449334","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=1 Ack=1 Win=2619648 Len=0"
"137","0.660808","23760","7443","TLSv1.3","561","","","","","Client Hello"
"138","0.660837","7443","23760","TCP","44","","","","","7443  >  23760 [ACK] Seq=1 Ack=518 Win=2619648 Len=0"
"139","0.661854","7443","23760","TLSv1.3","1480","","","","","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"140","0.661912","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=518 Ack=1437 Win=2618112 Len=0"
"141","0.688486","23760","7443","TLSv1.3","108","","","","","Change Cipher Spec, Application Data"
"142","0.688559","7443","23760","TCP","44","","","","","7443  >  23760 [ACK] Seq=1437 Ack=582 Win=2619648 Len=0"
"143","0.692088","23760","7443","TLSv1.3","153","","","","","Application Data"
"144","0.692124","7443","23760","TCP","44","","","","","7443  >  23760 [ACK] Seq=1437 Ack=691 Win=2619392 Len=0"
"145","0.692690","7443","23760","TLSv1.3","1252","","","","","Application Data"
"146","0.692729","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=2645 Win=2617088 Len=0"
"147","0.692767","7443","23760","TLSv1.3","2438","","","","","Application Data"
"148","0.692796","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=5039 Win=2614528 Len=0"
"149","0.692822","7443","23760","TLSv1.3","604","","","","","Application Data"
"150","0.692843","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=5599 Win=2614016 Len=0"
"151","0.692881","7443","23760","TLSv1.3","4810","","","","","Application Data"
"152","0.692902","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=10365 Win=2609408 Len=0"
"153","0.692941","7443","23760","TLSv1.3","5996","","","","","Application Data"
"154","0.692966","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=16317 Win=2603264 Len=0"
"155","0.692998","7443","23760","TLSv1.3","7182","","","","","Application Data"
"156","0.693019","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=23455 Win=2596096 Len=0"
"157","0.693040","7443","23760","TLSv1.3","8368","","","","","Application Data"
"158","0.693061","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=31779 Win=2587904 Len=0"
"159","0.693081","7443","23760","TLSv1.3","2863","","","","","Application Data"
"160","0.693096","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=34598 Win=2585088 Len=0"
"161","0.693320","7443","23760","TLSv1.3","10740","","","","","Application Data"
"162","0.693350","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=45294 Win=2574336 Len=0"
"163","0.693385","7443","23760","TLSv1.3","11926","","","","","Application Data"
"164","0.693410","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=57176 Win=2562560 Len=0"
"165","0.693436","7443","23760","TLSv1.3","10300","","","","","Application Data"
"166","0.693461","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=67432 Win=2552320 Len=0"
