"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"620","0.101816","61036","7443","QUIC","61","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"621","0.101825","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"622","0.101864","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"623","0.101908","7443","61036","QUIC","892","","Short Header","","0","Protected Payload (KP0)"
"624","0.101920","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"625","0.101955","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"626","0.101997","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"627","0.102018","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"628","0.102047","7443","61036","QUIC","1385","","Short Header","","0","Protected Payload (KP0)"
"629","0.102104","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"630","0.102120","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"631","0.102150","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"632","0.102180","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"633","0.102190","61036","7443","QUIC","61","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"634","0.102257","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"635","0.102299","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"636","0.102348","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"637","0.102387","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"638","0.102394","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"639","0.102419","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"640","0.102440","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"641","0.102480","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"642","0.102487","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"643","0.102541","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"644","0.102590","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"645","0.102619","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"646","0.102624","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"647","0.102662","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
